01,こめ　［水稲めし］　精白米　もち米　,202,3.5,0.5,0.15,0.09,0.15,0,43.9,0,0.4,0,28,2,5,0.1,0.8,0.11,0.50,0,1,0,48,0,0,0,0,0.03,0.01,0.2,0.02,0,4,0.3,0.5,0
01,こめ　［水稲めし］　はいが精米　　,167,2.7,0.6,0.16,0.15,0.21,0,36.4,0.2,0.8,1,51,5,24,0.2,0.7,0.10,0.68,0,1,1,28,0,0,0.4,0,0.08,0.01,0.8,0.09,0,6,0.44,1.0,0
01,こめ　［水稲めし］　発芽玄米　　,167,3.0,1.4,0.26,0.51,0.43,0,35.0,0.2,1.8,1,68,6,53,0.4,0.9,0.11,0.93,0,0,0,0,0,0,0.3,0,0.13,0.01,2.0,0.13,0,6,0.36,0,0
01,こめ　［水稲全かゆ］　玄米　　,70,1.2,0.4,0.09,0.12,0.13,0,15.2,0.1,0.6,1,41,3,21,0.2,0.3,0.05,0.44,0,0,0,0,0,0,0,0,0.07,0.01,1.2,0.09,0,4,0.28,0,0
01,こめ　［水稲全かゆ］　半つき米　　,71,1.1,0.3,0.08,0.09,0.1,0,15.5,0.1,0.3,0,18,2,9,0.1,0.3,0.05,0.26,0,0,0,0,0,0,0,0,0.03,0,0.7,0.03,0,2,0.15,0,0
01,こめ　［水稲全かゆ］　七分つき米　　,71,1.1,0.2,0.05,0.05,0.07,0,15.6,0,0.2,0,15,2,6,0.1,0.3,0.04,0.19,0,0,0,0,0,0,0,0,0.03,0,0.3,0.01,0,2,0.11,0,0
01,こめ　［水稲全かゆ］　精白米　　,71,1.1,0.1,0.03,0.02,0.03,0,15.7,0,0.1,0,12,1,3,0,0.3,0.04,0.15,0,0,0,13,0,0,0,0,0.01,0,0.1,0.01,0,1,0.11,0.3,0
01,こめ　［水稲五分かゆ］　玄米　　,35,0.6,0.2,0.05,0.06,0.07,0,7.6,0,0.3,0,20,1,10,0.1,0.2,0.03,0.22,0,0,0,0,0,0,0,0,0.03,0,0.6,0.05,0,2,0.14,0,0
01,こめ　［水稲五分かゆ］　半つき米　　,35,0.6,0.1,0.03,0.03,0.03,0,7.7,0,0.1,0,9,1,5,0,0.2,0.02,0.13,0,0,0,0,0,0,0,0,0.02,0,0.3,0.01,0,1,0.07,0,0
01,こめ　［水稲五分かゆ］　七分つき米　　,35,0.6,0.1,0.03,0.03,0.03,0,7.7,0,0.1,0,8,1,3,0,0.1,0.02,0.10,0,0,0,0,0,0,0,0,0.01,0,0.2,0.01,0,1,0.05,0,0
01,こめ　［水稲五分かゆ］　精白米　　,36,0.5,0.1,0.03,0.02,0.03,0,7.9,0,0.1,0,6,1,1,0,0.1,0.02,0.08,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0.05,0.1,0
01,こめ　［水稲おもゆ］　玄米　　,20,0.4,0.1,0.02,0.03,0.03,0,4.4,0,0.2,0,12,1,6,0.1,0.1,0.01,0.13,0,0,0,0,0,0,0,0,0.02,0,0.4,0.03,0,1,0.08,0,0
01,こめ　［水稲おもゆ］　半つき米　　,21,0.3,0.1,0.03,0.03,0.03,0,4.6,0,0.1,0,5,1,3,0,0.1,0.01,0.08,0,0,0,0,0,0,0,0,0.01,0,0.2,0.01,0,1,0.04,0,0
01,こめ　［水稲おもゆ］　七分つき米　　,21,0.3,0.1,0.03,0.03,0.03,0,4.6,0,0,0,4,1,2,0,0.1,0.01,0.06,0,0,0,0,0,0,0,0,0.01,0,0.1,0,0,1,0.03,0,0
01,こめ　［水稲おもゆ］　精白米　　,21,0.3,0,0,0,0,0,4.7,0,0,0,4,0,1,0,0.1,0.01,0.04,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0.03,0.1,0
